timestamp,event_type,user_id,gender,age_group,country,source,Type of viewer
2025-12-25 10:37:27,view,U0749,M,25-34,India,Reels,Follower
2025-12-25 10:37:30,view,U0750,F,18-24,India,Reels,Follower
2025-12-25 10:37:33,view,U0751,F,18-24,India,Reels,Follower
2025-12-25 10:37:36,view,U0752,M,18-24,India,Reels,Follower
2025-12-25 10:37:39,view,U0753,M,18-24,India,Reels,Follower
2025-12-25 10:37:42,view,U0754,F,18-24,India,Explore,Follower
2025-12-25 10:37:45,view,U0755,F,18-24,India,Feed,Follower
2025-12-25 10:37:48,view,U0756,M,18-24,India,Reels,Follower
2025-12-25 10:37:51,view,U0757,F,18-24,India,Explore,Follower
2025-12-25 10:37:54,view,U0758,F,18-24,India,Feed,Follower
2025-12-25 10:37:57,view,U0759,F,25-34,India,Feed,Follower
2025-12-25 10:38:00,view,U0760,F,18-24,India,Feed,Follower
2025-12-25 10:38:03,view,U0761,F,18-24,India,Reels,Follower
2025-12-25 10:38:06,view,U0762,F,25-34,India,Reels,Follower
2025-12-25 10:38:09,view,U0763,F,18-24,India,Reels,Follower
2025-12-25 10:38:12,view,U0764,F,18-24,India,Explore,Follower
2025-12-25 10:38:15,view,U0765,F,18-24,India,Explore,Follower
2025-12-25 10:38:18,view,U0766,M,18-24,India,Feed,Follower
2025-12-25 10:38:21,view,U0767,F,18-24,India,Reels,Follower
2025-12-25 10:38:24,view,U0768,F,25-34,India,Reels,Follower
2025-12-25 10:38:27,view,U0769,M,18-24,India,Reels,Follower
2025-12-25 10:38:30,view,U0770,F,18-24,India,Reels,Follower
2025-12-25 10:38:33,view,U0771,M,18-24,India,Feed,Follower
2025-12-25 10:38:36,view,U0772,F,18-24,United States,Reels,Non-Follower
2025-12-25 10:38:39,view,U0773,F,35-44,India,Reels,Follower
2025-12-25 10:38:42,view,U0774,F,18-24,India,Reels,Follower
2025-12-25 10:38:45,view,U0775,F,18-24,India,Feed,Follower
2025-12-25 10:38:48,view,U0776,M,35-44,India,Reels,Follower
2025-12-25 10:38:51,view,U0777,F,18-24,India,Reels,Follower
2025-12-25 10:38:54,view,U0778,M,18-24,India,Reels,Follower
2025-12-25 10:38:57,view,U0779,F,25-34,India,Reels,Follower
2025-12-25 10:39:00,view,U0780,F,18-24,India,Reels,Follower
2025-12-25 10:39:03,view,U0781,F,18-24,India,Reels,Follower
2025-12-25 10:39:06,view,U0782,M,18-24,India,Feed,Follower
2025-12-25 10:39:09,view,U0783,F,18-24,India,Feed,Follower
2025-12-25 10:39:12,view,U0784,F,18-24,India,Reels,Follower
2025-12-25 10:39:15,view,U0785,M,25-34,India,Reels,Follower
2025-12-25 10:39:18,view,U0786,F,18-24,India,Reels,Follower
2025-12-25 10:39:21,view,U0787,M,18-24,India,Reels,Follower
2025-12-25 10:39:24,view,U0788,F,18-24,India,Reels,Follower
2025-12-25 10:39:27,view,U0789,M,18-24,India,Reels,Follower
2025-12-25 10:39:30,view,U0790,F,18-24,India,Reels,Follower
2025-12-25 10:39:33,view,U0791,F,18-24,India,Explore,Follower
2025-12-25 10:39:36,view,U0792,M,18-24,India,Feed,Follower
2025-12-25 10:39:39,view,U0793,M,25-34,India,Feed,Follower
2025-12-25 10:39:42,view,U0794,F,18-24,India,Reels,Follower
2025-12-25 10:39:45,view,U0795,F,35-44,India,Reels,Follower
2025-12-25 10:39:48,view,U0796,F,18-24,India,Reels,Follower
2025-12-25 10:39:51,view,U0797,F,25-34,India,Reels,Follower
2025-12-25 10:39:54,view,U0798,M,18-24,India,Reels,Follower
2025-12-25 10:39:57,view,U0799,F,18-24,India,Feed,Follower
2025-12-25 10:40:00,view,U0800,M,18-24,India,Feed,Follower
2025-12-25 10:40:03,view,U0801,F,18-24,India,Feed,Follower
2025-12-25 10:40:06,view,U0802,F,18-24,India,Reels,Follower
2025-12-25 10:40:09,view,U0803,F,25-34,India,Reels,Follower
2025-12-25 10:40:12,view,U0804,M,35-44,India,Reels,Follower
2025-12-25 10:40:15,view,U0805,F,18-24,India,Reels,Follower
2025-12-25 10:40:18,view,U0806,F,18-24,India,Reels,Follower
2025-12-25 10:40:21,view,U0807,M,25-34,India,Reels,Follower
2025-12-25 10:40:24,view,U0808,F,18-24,India,Reels,Follower
2025-12-25 10:40:27,view,U0809,F,18-24,India,Reels,Follower
2025-12-25 10:40:30,view,U0810,F,18-24,India,Reels,Follower
2025-12-25 10:40:33,view,U0811,M,18-24,Sri Lanka,Reels,Non-Follower
2025-12-25 10:40:36,view,U0812,F,18-24,India,Explore,Follower
2025-12-25 10:40:39,view,U0813,M,18-24,India,Reels,Follower
2025-12-25 10:40:42,view,U0814,F,18-24,India,Reels,Follower
2025-12-25 10:40:45,view,U0815,M,25-34,India,Reels,Follower
2025-12-25 10:40:48,view,U0816,F,18-24,India,Reels,Follower
2025-12-25 10:40:51,view,U0817,F,18-24,India,Reels,Follower
2025-12-25 10:40:54,view,U0818,F,18-24,India,Reels,Follower
2025-12-25 10:40:57,view,U0819,M,25-34,India,Reels,Follower
2025-12-25 10:41:00,view,U0820,F,18-24,India,Explore,Follower
2025-12-25 10:41:03,view,U0821,F,18-24,India,Reels,Follower
2025-12-25 10:41:06,view,U0822,F,18-24,India,Reels,Follower
2025-12-25 10:41:09,view,U0823,M,18-24,India,Feed,Follower
2025-12-25 10:41:12,view,U0824,F,18-24,Sri Lanka,Reels,Non-Follower
2025-12-25 10:41:15,view,U0825,M,18-24,India,Reels,Follower
2025-12-25 10:41:18,view,U0826,F,18-24,India,Reels,Follower
2025-12-25 10:41:21,view,U0827,M,18-24,India,Reels,Follower
2025-12-25 10:41:24,view,U0828,M,25-34,India,Reels,Follower
2025-12-25 10:41:27,view,U0829,F,25-34,India,Reels,Follower
2025-12-25 10:41:30,view,U0830,F,25-34,India,Feed,Follower
2025-12-25 10:41:33,view,U0831,F,25-34,India,Feed,Follower
2025-12-25 10:41:36,view,U0832,F,18-24,India,Reels,Follower
2025-12-25 10:41:39,view,U0833,M,18-24,India,Reels,Follower
2025-12-25 10:41:42,view,U0834,F,35-44,India,Reels,Follower
2025-12-25 10:41:45,view,U0835,F,18-24,India,Feed,Follower
2025-12-25 10:41:48,view,U0836,F,18-24,India,Explore,Follower
2025-12-25 10:41:51,view,U0837,F,35-44,India,Reels,Follower
2025-12-25 10:41:54,view,U0838,F,18-24,India,Reels,Follower
2025-12-25 10:41:57,view,U0839,F,18-24,India,Reels,Follower
2025-12-25 10:42:00,view,U0840,F,18-24,India,Reels,Follower
2025-12-25 10:42:03,view,U0841,F,18-24,India,Reels,Follower
2025-12-25 10:42:06,view,U0842,F,18-24,India,Explore,Follower
2025-12-25 10:42:09,view,U0843,M,18-24,Sri Lanka,Reels,Non-Follower
2025-12-25 10:42:12,view,U0844,F,18-24,India,Explore,Follower
2025-12-25 10:42:15,view,U0845,M,18-24,India,Feed,Follower
2025-12-25 10:42:18,view,U0846,F,18-24,India,Feed,Follower
2025-12-25 10:42:21,view,U0847,M,18-24,India,Reels,Follower
2025-12-25 10:42:24,view,U0848,M,35-44,India,Reels,Follower
2025-12-25 10:42:27,view,U0849,M,18-24,India,Feed,Follower
2025-12-25 10:42:30,view,U0850,M,18-24,India,Feed,Follower
2025-12-25 10:42:33,view,U0851,M,18-24,India,Reels,Follower
2025-12-25 10:42:36,view,U0852,F,18-24,India,Reels,Follower
2025-12-25 10:42:39,view,U0853,F,18-24,India,Reels,Follower
2025-12-25 10:42:42,view,U0854,M,18-24,India,Feed,Follower
2025-12-25 10:42:45,view,U0855,F,25-34,India,Explore,Follower
2025-12-25 10:42:48,view,U0856,M,18-24,India,Reels,Follower
2025-12-25 10:42:51,view,U0857,F,18-24,India,Reels,Follower
2025-12-25 10:42:54,view,U0858,F,18-24,India,Explore,Follower
2025-12-25 10:42:57,view,U0859,F,18-24,India,Reels,Follower
2025-12-25 10:43:00,view,U0860,F,18-24,India,Reels,Follower
2025-12-25 10:43:03,view,U0861,F,18-24,India,Reels,Follower
2025-12-25 10:43:06,view,U0862,F,25-34,India,Reels,Follower
2025-12-25 10:43:09,view,U0863,F,18-24,India,Feed,Follower
2025-12-25 10:43:12,view,U0864,F,25-34,India,Reels,Follower
2025-12-25 10:43:15,view,U0865,M,18-24,India,Feed,Follower
2025-12-25 10:43:18,view,U0866,F,18-24,India,Reels,Follower
2025-12-25 10:43:21,view,U0867,F,35-44,India,Reels,Follower
2025-12-25 10:43:24,view,U0868,F,18-24,India,Reels,Follower
2025-12-25 10:43:27,view,U0869,M,18-24,India,Feed,Follower
2025-12-25 10:43:30,view,U0870,F,18-24,India,Reels,Follower
2025-12-25 10:43:33,view,U0871,M,18-24,India,Reels,Follower
2025-12-25 10:43:36,view,U0872,F,18-24,India,Reels,Follower
2025-12-25 10:43:39,view,U0873,M,18-24,India,Reels,Follower
2025-12-25 10:43:42,view,U0874,F,18-24,India,Explore,Follower
2025-12-25 10:43:45,view,U0875,M,18-24,India,Explore,Follower
2025-12-25 10:43:48,view,U0876,M,18-24,India,Feed,Follower
2025-12-25 10:43:51,view,U0877,F,18-24,India,Reels,Follower
2025-12-25 10:43:54,view,U0878,F,18-24,India,Explore,Follower
2025-12-25 10:43:57,view,U0879,F,18-24,India,Reels,Follower
2025-12-25 10:44:00,view,U0880,F,18-24,India,Feed,Follower
2025-12-25 10:44:03,view,U0881,F,18-24,India,Reels,Follower
2025-12-25 10:44:06,view,U0882,F,18-24,India,Reels,Follower
2025-12-25 10:44:09,view,U0883,M,18-24,India,Reels,Follower
2025-12-25 10:44:12,view,U0884,F,18-24,India,Reels,Follower
2025-12-25 10:44:15,view,U0885,F,18-24,India,Reels,Follower
2025-12-25 10:44:18,view,U0886,F,18-24,India,Feed,Follower
2025-12-25 10:44:21,view,U0887,M,18-24,India,Reels,Follower
2025-12-25 10:44:24,view,U0888,F,18-24,India,Reels,Follower
2025-12-25 10:44:27,view,U0889,F,18-24,India,Explore,Follower
2025-12-25 10:44:30,view,U0890,M,25-34,India,Feed,Follower
2025-12-25 10:44:33,view,U0891,M,18-24,India,Reels,Follower
2025-12-25 10:44:36,view,U0892,F,18-24,India,Reels,Follower
2025-12-25 10:44:39,view,U0893,M,35-44,India,Feed,Follower
2025-12-25 10:44:42,view,U0894,F,18-24,India,Explore,Follower
2025-12-25 10:44:45,view,U0895,F,18-24,India,Reels,Follower
2025-12-25 10:44:48,view,U0896,M,18-24,India,Reels,Follower
2025-12-25 10:44:51,view,U0897,F,25-34,India,Reels,Follower
2025-12-25 10:44:54,view,U0898,F,18-24,India,Feed,Follower
2025-12-25 10:44:57,view,U0899,F,18-24,India,Explore,Follower
2025-12-25 10:45:00,view,U0900,F,18-24,India,Reels,Follower
2025-12-25 10:45:03,view,U0901,F,18-24,India,Feed,Follower
2025-12-25 10:45:06,view,U0902,F,18-24,India,Reels,Follower
2025-12-25 10:45:09,view,U0903,M,18-24,India,Reels,Follower
2025-12-25 10:45:12,view,U0904,F,18-24,India,Reels,Follower
2025-12-25 10:45:15,view,U0905,F,18-24,India,Reels,Follower
2025-12-25 10:45:18,view,U0906,M,18-24,India,Feed,Follower
2025-12-25 10:45:21,view,U0907,F,25-34,India,Feed,Follower
2025-12-25 10:45:24,view,U0908,M,18-24,India,Reels,Follower
2025-12-25 10:45:27,view,U0909,F,18-24,India,Reels,Follower
2025-12-25 10:45:30,view,U0910,M,35-44,India,Reels,Follower
2025-12-25 10:45:33,view,U0911,M,18-24,India,Reels,Follower
2025-12-25 10:45:36,view,U0912,F,25-34,India,Reels,Follower
2025-12-25 10:45:39,view,U0913,M,25-34,India,Reels,Non-Follower
2025-12-25 10:45:42,view,U0914,F,25-34,India,Feed,Non-Follower
2025-12-25 10:45:45,view,U0915,F,18-24,India,Reels,Non-Follower
2025-12-25 10:45:48,view,U0916,M,18-24,India,Reels,Non-Follower
2025-12-25 10:45:51,view,U0917,F,18-24,India,Reels,Non-Follower
2025-12-25 10:45:54,view,U0918,F,18-24,India,Feed,Non-Follower
2025-12-25 10:45:57,view,U0919,F,18-24,India,Reels,Non-Follower
2025-12-25 10:46:00,view,U0920,F,35-44,India,Reels,Non-Follower
2025-12-25 10:46:03,view,U0921,M,18-24,India,Feed,Non-Follower
2025-12-25 10:46:06,view,U0922,M,18-24,India,Reels,Non-Follower
2025-12-25 10:46:09,view,U0923,F,18-24,India,Reels,Non-Follower
2025-12-25 10:46:12,view,U0924,F,25-34,India,Reels,Non-Follower
2025-12-25 10:46:15,view,U0925,F,18-24,India,Reels,Non-Follower
2025-12-25 10:46:18,view,U0926,M,18-24,India,Reels,Non-Follower
2025-12-25 10:46:21,view,U0927,F,25-34,India,Reels,Non-Follower
2025-12-25 10:46:24,view,U0928,F,18-24,India,Feed,Non-Follower
2025-12-25 10:46:27,view,U0929,F,25-34,India,Feed,Non-Follower
2025-12-25 10:46:30,view,U0930,F,18-24,India,Reels,Non-Follower
2025-12-25 10:46:33,view,U0931,M,18-24,India,Reels,Non-Follower
2025-12-25 10:46:36,view,U0932,M,18-24,India,Reels,Non-Follower
2025-12-25 10:46:39,view,U0933,F,18-24,India,Explore,Non-Follower
2025-12-25 10:46:42,view,U0934,M,18-24,India,Feed,Non-Follower
2025-12-25 10:46:45,view,U0935,M,18-24,India,Feed,Non-Follower
2025-12-25 10:46:48,view,U0936,F,18-24,India,Reels,Non-Follower
2025-12-25 10:46:51,view,U0937,M,18-24,India,Reels,Non-Follower
2025-12-25 10:46:54,view,U0938,F,18-24,India,Reels,Non-Follower
2025-12-25 10:46:57,view,U0939,M,18-24,India,Reels,Non-Follower
2025-12-25 10:47:00,view,U0940,M,18-24,India,Reels,Non-Follower
2025-12-25 10:47:03,view,U0941,M,18-24,India,Reels,Non-Follower
2025-12-25 10:47:06,view,U0942,F,18-24,India,Feed,Non-Follower
2025-12-25 10:47:09,view,U0943,F,18-24,India,Reels,Non-Follower
2025-12-25 10:47:12,view,U0944,F,18-24,India,Reels,Non-Follower
2025-12-25 10:47:15,view,U0945,M,18-24,India,Reels,Non-Follower
2025-12-25 10:47:18,view,U0946,F,18-24,India,Reels,Non-Follower
2025-12-25 10:47:21,view,U0947,M,18-24,India,Reels,Non-Follower
2025-12-25 10:47:24,view,U0948,F,18-24,India,Reels,Non-Follower
2025-12-25 10:47:27,view,U0949,F,18-24,India,Feed,Non-Follower
2025-12-25 10:47:30,view,U0950,F,18-24,India,Feed,Non-Follower
2025-12-25 10:47:33,view,U0951,F,25-34,India,Feed,Non-Follower
2025-12-25 10:47:36,view,U0952,F,18-24,India,Reels,Non-Follower
2025-12-25 10:47:39,view,U0953,F,25-34,India,Reels,Non-Follower
2025-12-25 10:47:42,view,U0954,M,18-24,India,Reels,Non-Follower
2025-12-25 10:47:45,view,U0955,F,18-24,India,Reels,Non-Follower
2025-12-25 10:47:48,view,U0956,F,18-24,India,Reels,Non-Follower
2025-12-25 10:47:51,view,U0957,F,18-24,India,Reels,Non-Follower
2025-12-25 10:47:54,view,U0958,F,18-24,India,Reels,Non-Follower
2025-12-25 10:47:57,view,U0959,M,25-34,India,Explore,Non-Follower
2025-12-25 10:48:00,view,U0960,F,18-24,India,Reels,Non-Follower
2025-12-25 10:48:03,view,U0961,F,18-24,India,Explore,Non-Follower
2025-12-25 10:48:06,view,U0962,M,18-24,India,Reels,Non-Follower
2025-12-25 10:48:09,view,U0963,M,18-24,India,Feed,Non-Follower
2025-12-25 10:48:12,view,U0964,F,18-24,India,Reels,Non-Follower
2025-12-25 10:48:15,view,U0965,F,18-24,India,Feed,Non-Follower
2025-12-25 10:48:18,view,U0966,F,18-24,India,Feed,Non-Follower
2025-12-25 10:48:21,view,U0967,F,18-24,India,Explore,Non-Follower
2025-12-25 10:48:24,view,U0968,M,25-34,India,Reels,Non-Follower
2025-12-25 10:48:27,view,U0969,F,18-24,India,Reels,Non-Follower
2025-12-25 10:48:30,view,U0970,F,18-24,India,Reels,Non-Follower
2025-12-25 10:48:33,view,U0971,F,18-24,India,Reels,Non-Follower
2025-12-25 10:48:36,view,U0972,F,18-24,India,Feed,Non-Follower
2025-12-25 10:48:39,view,U0973,M,18-24,India,Reels,Non-Follower
2025-12-25 10:48:42,view,U0974,M,18-24,Pakisthan,Feed,Non-Follower
2025-12-25 10:48:45,view,U0975,M,18-24,India,Reels,Non-Follower
2025-12-25 10:48:48,view,U0976,M,18-24,India,Reels,Non-Follower
2025-12-25 10:48:51,view,U0977,F,18-24,India,Reels,Non-Follower
2025-12-25 10:48:54,view,U0978,F,18-24,India,Feed,Non-Follower
2025-12-25 10:48:57,view,U0979,F,18-24,India,Feed,Non-Follower
2025-12-25 10:49:00,view,U0980,M,18-24,India,Reels,Non-Follower
2025-12-25 10:49:03,view,U0981,M,25-34,India,Reels,Non-Follower
2025-12-25 10:49:06,view,U0982,F,18-24,India,Reels,Non-Follower
2025-12-25 10:49:09,view,U0983,M,18-24,India,Reels,Non-Follower
2025-12-25 10:49:12,view,U0984,M,18-24,India,Reels,Non-Follower
2025-12-25 10:49:15,view,U0985,F,18-24,India,Reels,Non-Follower
2025-12-25 10:49:18,view,U0986,M,18-24,India,Feed,Non-Follower
2025-12-25 10:49:21,view,U0987,F,18-24,India,Reels,Non-Follower
2025-12-25 10:49:24,view,U0988,M,18-24,India,Reels,Non-Follower
2025-12-25 10:49:27,view,U0989,F,18-24,India,Reels,Non-Follower
2025-12-25 10:49:30,view,U0990,M,18-24,India,Reels,Non-Follower
2025-12-25 10:49:33,view,U0991,F,18-24,India,Reels,Non-Follower
2025-12-25 10:49:36,view,U0992,F,25-34,India,Reels,Non-Follower
2025-12-25 10:49:39,view,U0993,F,25-34,India,Feed,Non-Follower
2025-12-25 10:49:42,view,U0994,F,18-24,India,Reels,Non-Follower
2025-12-25 10:49:45,view,U0995,F,25-34,India,Reels,Non-Follower
2025-12-25 10:49:48,view,U0996,M,18-24,India,Reels,Non-Follower
2025-12-25 10:49:51,view,U0997,F,18-24,India,Reels,Non-Follower
2025-12-25 10:49:54,view,U0998,M,18-24,India,Feed,Non-Follower
2025-12-25 10:49:57,view,U0999,F,18-24,India,Reels,Non-Follower
2025-12-25 10:50:00,view,U1000,F,25-34,India,Reels,Non-Follower
2025-12-25 10:50:03,view,U1001,F,25-34,India,Reels,Non-Follower
2025-12-25 10:50:06,view,U1002,F,18-24,India,Reels,Non-Follower
2025-12-25 10:50:09,view,U1003,M,18-24,India,Reels,Non-Follower
2025-12-25 10:50:12,view,U1004,F,18-24,India,Reels,Non-Follower
2025-12-25 10:50:15,view,U1005,F,25-34,India,Reels,Non-Follower
2025-12-25 10:50:18,view,U1006,F,18-24,India,Reels,Non-Follower
2025-12-25 10:50:21,view,U1007,F,18-24,India,Feed,Non-Follower
2025-12-25 10:50:24,view,U1008,M,35-44,India,Reels,Non-Follower
2025-12-25 10:50:27,view,U1009,M,18-24,India,Reels,Non-Follower
2025-12-25 10:50:30,view,U1010,M,18-24,India,Reels,Non-Follower
2025-12-25 10:50:33,view,U1011,F,25-34,India,Reels,Non-Follower
2025-12-25 10:50:36,view,U1012,M,18-24,India,Feed,Non-Follower
2025-12-25 10:50:39,view,U1013,M,18-24,India,Reels,Non-Follower
2025-12-25 10:50:42,view,U1014,M,18-24,India,Reels,Non-Follower
2025-12-25 10:50:45,view,U1015,M,35-44,Sri Lanka,Reels,Non-Follower
2025-12-25 10:50:48,view,U1016,M,35-44,India,Feed,Non-Follower
2025-12-25 10:50:51,view,U1017,M,35-44,India,Reels,Non-Follower
2025-12-25 10:50:54,view,U1018,M,18-24,India,Feed,Non-Follower
2025-12-25 10:50:57,view,U1019,F,18-24,India,Explore,Non-Follower
2025-12-25 10:51:00,view,U1020,F,18-24,India,Explore,Non-Follower
2025-12-25 10:51:03,view,U1021,F,25-34,India,Reels,Non-Follower
2025-12-25 10:51:06,view,U1022,F,18-24,India,Reels,Non-Follower
2025-12-25 10:51:09,view,U1023,F,18-24,India,Feed,Non-Follower
2025-12-25 10:51:12,view,U1024,M,25-34,India,Reels,Non-Follower
2025-12-25 10:51:15,view,U1025,F,18-24,India,Reels,Non-Follower
2025-12-25 10:51:18,view,U1026,M,25-34,India,Reels,Non-Follower
2025-12-25 10:51:21,view,U1027,F,18-24,India,Reels,Non-Follower
2025-12-25 10:51:24,view,U1028,M,18-24,India,Reels,Non-Follower
2025-12-25 10:51:27,view,U1029,F,18-24,India,Reels,Non-Follower
2025-12-25 10:51:30,view,U1030,F,18-24,India,Reels,Non-Follower
2025-12-25 10:51:33,view,U1031,F,25-34,India,Feed,Non-Follower
2025-12-25 10:51:36,view,U1032,F,25-34,India,Explore,Non-Follower
2025-12-25 10:51:39,view,U1033,F,18-24,Pakisthan,Feed,Non-Follower
2025-12-25 10:51:42,view,U1034,F,18-24,India,Feed,Non-Follower
2025-12-25 10:51:45,view,U1035,M,35-44,India,Reels,Non-Follower
2025-12-25 10:51:48,view,U1036,F,25-34,India,Feed,Non-Follower
2025-12-25 10:51:51,view,U1037,F,35-44,India,Explore,Non-Follower
2025-12-25 10:51:54,view,U1038,F,18-24,India,Explore,Non-Follower
2025-12-25 10:51:57,view,U1039,F,25-34,India,Feed,Non-Follower
2025-12-25 10:52:00,view,U1040,F,25-34,India,Reels,Non-Follower
2025-12-25 10:52:03,view,U1041,M,18-24,India,Reels,Non-Follower
2025-12-25 10:52:06,view,U1042,F,18-24,India,Reels,Non-Follower
2025-12-25 10:52:09,view,U1043,F,18-24,India,Reels,Non-Follower
2025-12-25 10:52:12,view,U1044,F,25-34,India,Feed,Non-Follower
2025-12-25 10:52:15,view,U1045,F,18-24,India,Reels,Non-Follower
2025-12-25 10:52:18,view,U1046,M,18-24,India,Feed,Non-Follower
2025-12-25 10:52:21,view,U1047,F,25-34,India,Reels,Non-Follower
2025-12-25 10:52:24,view,U1048,M,18-24,India,Reels,Non-Follower
2025-12-25 10:52:27,view,U1049,M,18-24,India,Explore,Non-Follower
2025-12-25 10:52:30,view,U1050,F,25-34,India,Reels,Non-Follower
2025-12-25 10:52:33,view,U1051,M,18-24,India,Reels,Non-Follower
2025-12-25 10:52:36,view,U1052,F,25-34,India,Reels,Non-Follower
2025-12-25 10:52:39,view,U1053,M,18-24,India,Reels,Non-Follower
2025-12-25 10:52:42,view,U1054,F,18-24,India,Reels,Non-Follower
2025-12-25 10:52:45,view,U1055,F,18-24,India,Reels,Non-Follower
2025-12-25 10:52:48,view,U1056,F,18-24,India,Reels,Non-Follower
2025-12-25 10:52:51,view,U1057,M,35-44,India,Reels,Non-Follower
2025-12-25 10:52:54,view,U1058,F,18-24,India,Feed,Non-Follower
2025-12-25 10:52:57,view,U1059,F,18-24,India,Explore,Non-Follower
2025-12-25 10:53:00,view,U1060,F,18-24,India,Reels,Non-Follower
2025-12-25 10:53:03,view,U1061,M,25-34,India,Feed,Non-Follower
2025-12-25 10:53:06,view,U1062,F,18-24,India,Reels,Non-Follower
2025-12-25 10:53:09,view,U1063,F,18-24,India,Reels,Non-Follower
2025-12-25 10:53:12,view,U1064,M,18-24,India,Reels,Non-Follower
2025-12-25 10:53:15,view,U1065,F,18-24,India,Reels,Non-Follower
2025-12-25 10:53:18,view,U1066,F,18-24,India,Reels,Non-Follower
2025-12-25 10:53:21,view,U1067,F,35-44,India,Feed,Non-Follower
2025-12-25 10:53:24,view,U1068,F,35-44,India,Reels,Non-Follower
2025-12-25 10:53:27,view,U1069,F,18-24,India,Feed,Non-Follower
2025-12-25 10:53:30,view,U1070,F,18-24,India,Reels,Non-Follower
2025-12-25 10:53:33,view,U1071,F,18-24,India,Reels,Non-Follower
2025-12-25 10:53:36,view,U1072,M,18-24,India,Explore,Non-Follower
2025-12-25 10:53:39,view,U1073,F,18-24,Sri Lanka,Feed,Non-Follower
2025-12-25 10:53:42,view,U1074,F,18-24,India,Reels,Non-Follower
2025-12-25 10:53:45,view,U1075,M,18-24,India,Reels,Non-Follower
2025-12-25 10:53:48,view,U1076,F,18-24,India,Reels,Non-Follower
2025-12-25 10:53:51,view,U1077,M,25-34,India,Reels,Non-Follower
2025-12-25 10:53:54,view,U1078,F,18-24,India,Reels,Non-Follower
2025-12-25 10:53:57,view,U1079,F,18-24,India,Reels,Non-Follower
2025-12-25 10:54:00,view,U1080,M,18-24,India,Reels,Non-Follower
2025-12-25 10:54:03,view,U1081,M,18-24,India,Reels,Non-Follower
2025-12-25 10:54:06,view,U1082,M,18-24,India,Feed,Non-Follower
2025-12-25 10:54:09,view,U1083,F,18-24,India,Feed,Non-Follower
2025-12-25 10:54:12,view,U1084,F,18-24,India,Reels,Non-Follower
2025-12-25 10:54:15,view,U1085,M,18-24,India,Feed,Non-Follower
2025-12-25 10:54:18,view,U1086,F,25-34,India,Feed,Non-Follower
2025-12-25 10:54:21,view,U1087,F,25-34,India,Feed,Non-Follower
2025-12-25 10:54:24,view,U1088,F,18-24,India,Feed,Non-Follower
2025-12-25 10:54:27,view,U1089,F,18-24,India,Reels,Non-Follower
2025-12-25 10:54:30,view,U1090,F,25-34,India,Reels,Non-Follower
2025-12-25 10:54:33,view,U1091,M,18-24,India,Reels,Non-Follower
2025-12-25 10:54:36,view,U1092,F,35-44,India,Reels,Non-Follower
2025-12-25 10:54:39,view,U1093,M,25-34,India,Reels,Non-Follower
2025-12-25 10:54:42,view,U1094,M,35-44,India,Reels,Non-Follower
2025-12-25 10:54:45,view,U1095,F,25-34,India,Reels,Non-Follower
2025-12-25 10:54:48,view,U1096,F,18-24,India,Reels,Non-Follower
2025-12-25 10:54:51,view,U1097,F,18-24,India,Feed,Non-Follower
2025-12-25 10:54:54,view,U1098,F,18-24,India,Feed,Non-Follower
2025-12-25 10:54:57,view,U1099,F,18-24,India,Reels,Non-Follower
2025-12-25 10:55:00,view,U1100,F,18-24,India,Reels,Non-Follower
2025-12-25 10:55:03,view,U1101,M,25-34,India,Reels,Non-Follower
2025-12-25 10:55:06,view,U1102,F,25-34,India,Reels,Non-Follower
2025-12-25 10:55:09,view,U1103,M,35-44,India,Reels,Non-Follower
2025-12-25 10:55:12,view,U1104,M,25-34,India,Reels,Non-Follower
2025-12-25 10:55:15,view,U1105,M,18-24,India,Feed,Non-Follower
2025-12-25 10:55:18,view,U1106,M,18-24,India,Reels,Non-Follower
2025-12-25 10:55:21,view,U1107,F,18-24,India,Reels,Non-Follower
2025-12-25 10:55:24,view,U1108,F,18-24,India,Reels,Non-Follower
2025-12-25 10:55:27,view,U1109,F,18-24,India,Reels,Non-Follower
2025-12-25 10:55:30,view,U1110,M,25-34,India,Reels,Non-Follower
2025-12-25 10:55:33,view,U1111,F,25-34,India,Reels,Non-Follower
2025-12-25 10:55:36,view,U1112,F,18-24,India,Feed,Non-Follower
2025-12-25 10:55:39,view,U1113,M,18-24,India,Feed,Non-Follower
2025-12-25 10:55:42,view,U1114,F,18-24,India,Reels,Non-Follower
2025-12-25 10:55:45,view,U1115,M,18-24,India,Reels,Non-Follower
2025-12-25 10:55:48,view,U1116,F,18-24,India,Reels,Non-Follower
2025-12-25 10:55:51,view,U1117,F,25-34,India,Reels,Non-Follower
2025-12-25 10:55:54,view,U1118,M,18-24,India,Explore,Non-Follower
2025-12-25 10:55:57,view,U1119,F,18-24,India,Feed,Non-Follower
2025-12-25 10:56:00,view,U1120,F,18-24,India,Explore,Non-Follower
2025-12-25 10:56:03,view,U1121,F,18-24,India,Reels,Non-Follower
2025-12-25 10:56:06,view,U1122,M,18-24,India,Reels,Non-Follower
2025-12-25 10:56:09,view,U1123,F,18-24,India,Feed,Non-Follower
2025-12-25 10:56:12,view,U1124,F,18-24,India,Reels,Non-Follower
2025-12-25 10:56:15,view,U1125,F,18-24,India,Reels,Non-Follower
2025-12-25 10:56:18,view,U1126,M,25-34,India,Explore,Non-Follower
2025-12-25 10:56:21,view,U1127,F,18-24,India,Reels,Non-Follower
